RecordName,MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,105
Observed Emission Missed,2024,BMW,,SUV,3,6,,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,136
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,140
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,113
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,142
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,131
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,142
Observed Emission Missed,2021,Honda,Civic,,2,,Manual,Gasoline,,6.5,7.8,30,117
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,129
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,142
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,103
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,135
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,144
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,139
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,114
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,137
Observed Emission Missed,2020,,Corolla,,1.8,4,Automatic,Gasoline,8.3,,7.5,31,136
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,132
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,101
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,121
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,129
Observed Emission Missed,2020,,Corolla,Compact,1.8,,,Gasoline,8.3,6.7,7.5,31,140
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,101
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,132
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,128
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,117
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,116
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,,Gasoline,,6.5,7.8,30,101
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,101
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,143
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,,,Gasoline,8.3,,7.5,31,125
Observed Emission Missed,2021,Honda,,Compact,2,4,Manual,Gasoline,,6.5,,30,106
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,125
Observed Emission Missed,2023,Chevrolet,,Midsize,,,CVT,Hybrid,5.5,5,5.3,44,126
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,119
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,104
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,146
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,126
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,135
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,132
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,131
Observed Emission Missed,2022,,,SUV,2.5,,Automatic,Diesel,10.5,7.2,8.9,27,119
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,126
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,101
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,115
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,123
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,106
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,110
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,101
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,144
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,125
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,133
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,,Gasoline,8.3,6.7,,31,146
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,110
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,106
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,103
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,121
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,
Observed Emission Missed,2022,Ford,,SUV,2.5,6,Automatic,Diesel,,7.2,,27,140
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,139
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,101
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,100
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,114
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,115
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,115
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,144
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,142
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,121
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,,10.5,7.2,,27,109
Observed Emission Missed,2023,,Malibu,,2,4,CVT,Hybrid,5.5,,5.3,44,
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,132
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,106
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,131
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,108
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,138
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,,,Gasoline,8.3,,7.5,31,128
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,101
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,145
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,,CVT,Hybrid,5.5,,5.3,44,105
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,118
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,105
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,139
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,100
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,108
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,135
Observed Emission Missed,2021,Honda,Civic,Compact,,,Manual,Gasoline,,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,115
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,100
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,132
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,104
Observed Emission Missed,2021,Honda,Civic,,,,Manual,Gasoline,9.1,6.5,7.8,30,112
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,104
Observed Emission Missed,2023,Chevrolet,Malibu,,2,4,,Hybrid,5.5,5,,44,106
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,110
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,119
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,133
Observed Emission Missed,2022,,Escape,SUV,2.5,6,Automatic,Diesel,,7.2,8.9,27,130
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,125
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,126
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,144
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,139
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,145
Observed Emission Missed,2024,BMW,,SUV,3,6,Automatic,,11.8,8.7,,24,109
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,106
Observed Emission Missed,2021,Honda,,Compact,2,4,Manual,,9.1,,7.8,30,104
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,,,Diesel,,7.2,8.9,27,129
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,,,5.5,5,5.3,44,107
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,130
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,130
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,135
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,117
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,124
Observed Emission Missed,2020,Toyota,Corolla,,1.8,4,Automatic,,8.3,,7.5,31,103
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,106
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,136
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,132
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,109
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,125
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,130
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,116
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,132
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,114
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,121
Observed Emission Missed,2023,,Malibu,Midsize,2,4,CVT,,5.5,,5.3,44,100
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,140
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,137
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,120
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,113
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,103
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,134
Observed Emission Missed,2022,Ford,,SUV,2.5,,Automatic,Diesel,10.5,7.2,,27,135
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,127
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,146
Observed Emission Missed,2021,Honda,Civic,Compact,,4,Manual,Gasoline,9.1,6.5,7.8,,
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,128
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,118
Observed Emission Missed,2024,BMW,,SUV,3,6,Automatic,,11.8,8.7,10,24,110
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,,Automatic,Gasoline,,6.7,7.5,,
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,120
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,128
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,142
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,109
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,135
Observed Emission Missed,2023,Chevrolet,Malibu,,2,4,,Hybrid,,5,5.3,44,135
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,146
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,134
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,146
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,101
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,,Hybrid,,5,5.3,44,101
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,102
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,146
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,103
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,137
Observed Emission Missed,2024,,X5,SUV,,6,,Gasoline,11.8,8.7,10,24,110
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,124
Observed Emission Missed,2022,Ford,,SUV,2.5,,Automatic,Diesel,10.5,7.2,8.9,27,128
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,125
Observed Emission Missed,2024,BMW,X5,SUV,,6,Automatic,Gasoline,11.8,8.7,,24,134
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,122
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,131
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,,Automatic,Diesel,10.5,,,27,124
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,128
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,132
Observed Emission Missed,2021,Honda,,Compact,2,4,Manual,,9.1,6.5,7.8,30,122
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,128
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,117
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,105
Observed Emission Missed,2022,Ford,Escape,,2.5,6,,Diesel,10.5,7.2,8.9,,100
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,128
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,133
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,108
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,142
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,
